id,link,content,start_time,end_time,programme_id,programme_date
KnSD2m4B0RDDG74KEA1U,http://www.rtve.es/v/5460739/?t=00h50m30s,"Incluso el mundo del motor intenta reducir la contaminación con motores eléctricos ""Tiene futuro, pero esto no excluye a la gasolina.",3030,3033,5460739,2019-12-05T21:00:00+00:00
MnSC2m4B0RDDG74KzQUG,http://www.rtve.es/v/5459843/?t=00h37m56s,Es la alta contaminación que China a pagado por ser durante las últimas cuatro décadas la fábrica del mundo.,2276,2280,5459843,2019-12-04T21:00:00+00:00
anSC2m4B0RDDG74K9gkM,http://www.rtve.es/v/5458933/?t=00h04m06s,"Han colocado aquí, burbujas como estas en la que se reproduce la contaminación de ciudades como Pekín o Sao Paulo.",246,250,5458933,2019-12-03T21:00:00+00:00
a3SC2m4B0RDDG74K9gkQ,http://www.rtve.es/v/5458933/?t=00h04m13s,"Cuesta respirar y es que la OMS es clara, la contaminación provoca ya al año siete millones de muertes prematuras Así amanecían las calles de Los Alcázares, en Murcia.",253,257,5458933,2019-12-03T21:00:00+00:00
hXSC2m4B0RDDG74K_Qry,http://www.rtve.es/v/5458933/?t=00h34m09s,El 91% de la población mundial ya está afectada por una contaminación del aire superior a lo que recomienda la OMS.,2049,2054,5458933,2019-12-03T21:00:00+00:00
h3SC2m4B0RDDG74K_Qr6,http://www.rtve.es/v/5458933/?t=00h34m32s,La contaminación del aire mata a millones de personas al año y la OMS pide fondos específicos para tratar a los enfermos climáticos en una década extraordinaria.,2072,2076,5458933,2019-12-03T21:00:00+00:00
nHOC2m4B0RDDG74Kk_8A,http://www.rtve.es/v/5458707/?t=00h32m23s,"Para conciencia de la mala cría del aire, se han colocado imitadores de la contaminación de diferentes ciudades.",1943,1947,5458707,2019-12-03T15:00:00+00:00
nnOC2m4B0RDDG74Kk_8a,http://www.rtve.es/v/5458707/?t=00h32m38s,Dice que la contaminación no responsable al año de 7.000.000 de muertes en todo el mundo.,1958,1962,5458707,2019-12-03T15:00:00+00:00
n3OC2m4B0RDDG74Kk_8g,http://www.rtve.es/v/5458707/?t=00h32m43s,"De que la contaminación que respiramos, no se queda son nuestros pulmones, sino que pasa a la sangre, provocando enfermedades.",1963,1966,5458707,2019-12-03T15:00:00+00:00
oHOC2m4B0RDDG74Kk_8l,http://www.rtve.es/v/5458707/?t=00h32m51s,"No es solo una cuestión de planeta, el cambio climático es también cuestión de salud, de pulmones, esos en los que entra toda esa contaminación que soltamos a la atmósfera -No se queda ahí, causando asma, cáncer de pulmón o neumonía sino que también se va al torrente circulatorio y puede causar infarto de miocardio o un ictus.",1971,1973,5458707,2019-12-03T15:00:00+00:00
oXOC2m4B0RDDG74Kk_8r,http://www.rtve.es/v/5458707/?t=00h33m11s,"Siete millones de personas mueren cada año por enfermedades relacionadas con la contaminación del aire, 400.000 en la unión Europea.",1991,1994,5458707,2019-12-03T15:00:00+00:00
8XSC2m4B0RDDG74K5AdM,http://www.rtve.es/v/5458110/?t=00h15m14s,China sobre todo e India están intentando reducir su contaminación pero Rusia ni siquiera tiene un compromiso contra el cambio climático.,914,917,5458110,2019-12-02T21:00:00+00:00
-3SC2m4B0RDDG74K5AeG,http://www.rtve.es/v/5458110/?t=00h16m32s,"Promete llegar a la neutralidad de carbono y centrarse en los edificios más altos, culpables del 70% de la contaminación de la ciudad.",992,995,5458110,2019-12-02T21:00:00+00:00
iHSC2m4B0RDDG74KsAFX,http://www.rtve.es/v/5457919/?t=00h36m41s,"Tener en cuenta el problema que supone el carbón, hoy en dia, la contaminación que genera y la idea de descarbonizar el planeta.",2201,2205,5457919,2019-12-02T15:00:00+00:00
OHP_xm4B0RDDG74Kv_ti,http://www.rtve.es/v/5456786/?t=00h23m58s,Se pretende reducir la contaminación de CO2.,1438,1442,5456786,2019-11-30T15:00:00+00:00
snP_xm4B0RDDG74KlvkJ,http://www.rtve.es/v/5456569/?t=00h27m56s,La organización trabaja contrarreloj para que todo esté preparado y también para reducir la contaminación del evento al que asistirán representantes de casi 200 países.,1676,1680,5456569,2019-11-29T21:00:00+00:00
2HP_xm4B0RDDG74KlvnJ,http://www.rtve.es/v/5456569/?t=00h32m41s,"Un informe de Ecologistas en Acción revela que, gracias a las restricciones al tráfico, la zona de bajas emisiones del centro, ha visto reducirse un 20% la contaminación.",1961,1963,5456569,2019-11-29T21:00:00+00:00
23P_xm4B0RDDG74KlvnY,http://www.rtve.es/v/5456569/?t=00h33m02s,#�NOMBRE?,1982,1985,5456569,2019-11-29T21:00:00+00:00
3HP_xm4B0RDDG74Klvnd,http://www.rtve.es/v/5456569/?t=00h33m15s,"Los afectados por la medida, reconocen su efectividad para paliar la contaminación pero reclaman una mejor gestión del control de accesos y las sanciones.",1995,1998,5456569,2019-11-29T21:00:00+00:00
4HP_xm4B0RDDG74Klvn6,http://www.rtve.es/v/5456569/?t=00h33m49s,"-Madrid Central ha reducido de media menos contaminación que lo que ha sucedido en los últimos 8 años en la ciudad de Madrid y que por tanto, lo que Madrid Central si se toman esos términos ha supuesto para la ciudad de Madrid es una reducción menor.",2029,2033,5456569,2019-11-29T21:00:00+00:00
1nP_xm4B0RDDG74Ky_y6,http://www.rtve.es/v/5456338/?t=00h27m12s,"Según un estudio de Ecologistas en Acción, la contaminación se ha reducido un 20 por ciento.",1632,1634,5456338,2019-11-29T15:00:00+00:00
3XP_xm4B0RDDG74Ky_zW,http://www.rtve.es/v/5456338/?t=00h27m59s,"Madrid central ha demostrado en su primer año de funcionamiento, ha sido la que más ha conseguido reducir la contaminación.",1679,1683,5456338,2019-11-29T15:00:00+00:00
4nP_xm4B0RDDG74Ky_zu,http://www.rtve.es/v/5456338/?t=00h28m45s,#�NOMBRE?,1725,1729,5456338,2019-11-29T15:00:00+00:00
43P_xm4B0RDDG74Ky_zy,http://www.rtve.es/v/5456338/?t=00h28m53s,"Y defiende que su apuesta medioambiental, Madrid 360 reducirá aún más la contaminación.",1733,1736,5456338,2019-11-29T15:00:00+00:00
t2zetW4B5vX9GyaKptA0,http://www.rtve.es/v/5455616/?t=00h24m04s,Lo que más preocupa es la contaminación de los mares seguido de los incendios y de la extinción de animales y plantas.,1444,1447,5455616,2019-11-28T21:00:00+00:00
#�NOMBRE?,http://www.rtve.es/v/5455419/?t=00h23m23s,"Una vez que las partículas, de la contaminación que son muy pequeñas llegan al torrente sanguíneo Micropartículas procedentes de motores diésel que son 100 veces mas delgadas que un cabello humano y que según los expertos hay que vigilar muy de cerca para evitar graves problemas de salud a corto plazo.",1403,1407,5455419,2019-11-28T15:00:00+00:00
9W3gtW4B5vX9GyaKeSk2,http://www.rtve.es/v/5453764/?t=00h28m22s,"El ministro de Fomento, José Luis Ábalos, ha asegurado desde Londres que no hay peligro de contaminación.",1702,1704,5453764,2019-11-26T15:00:00+00:00
UGzftW4B5vX9GyaKWejO,http://www.rtve.es/v/5452270/?t=00h08m33s,"Los técnicos dicen que no hay peligro de contaminación y desde Delegación de Gobierno en Galicia aseguran que tienen las barreras de Fene, Ferrol y A Coruña en alerta por si es necesario actuar.",513,516,5452270,2019-11-24T21:00:00+00:00
#�NOMBRE?,http://www.rtve.es/v/5451790/?t=00h00m18s,"Afortunadamente el navío no llevaba carga en ese momento, aunque se han activado los protocolos por contaminación.",18,23,5451790,2019-11-23T15:00:00+00:00
g2zftW4B5vX9GyaKiPME,http://www.rtve.es/v/5451790/?t=00h20m54s,Se han activado los protocolos por contaminación.,1254,1257,5451790,2019-11-23T15:00:00+00:00
rWzftW4B5vX9GyaKIN0W,http://www.rtve.es/v/5451517/?t=00h39m32s,"La contaminación del alumbrado navideño, no es alarmante, dicen los ecologistas.",2372,2375,5451517,2019-11-22T21:00:00+00:00
JGzftW4B5vX9GyaKqPlQ,http://www.rtve.es/v/5451287/?t=00h45m45s,Se quiere simbolizar esa contaminación del fondo del mar.,2745,2749,5451287,2019-11-22T15:00:00+00:00
jWzftW4B5vX9GyaKk_Vu,http://www.rtve.es/v/5447486/?t=00h42m08s,Trabajo con animales marinos y hace tiempo que veo cómo la contaminación les está afectando.,2528,2532,5447486,2019-11-18T15:00:00+00:00
YGzetW4B5vX9GyaKg8hk,http://www.rtve.es/v/5434690/?t=00h31m14s,#�NOMBRE?,1874,1879,5434690,2019-11-05T15:00:00+00:00
wm3gtW4B5vX9GyaKIBN7,http://www.rtve.es/v/5433561/?t=00h05m22s,"Oculta tras una inmensa nube de contaminación, la capital de la India ha tenido que decretar el estado de emergencia.",322,325,5433561,2019-11-04T15:00:00+00:00
rG3gtW4B5vX9GyaKJBSQ,http://www.rtve.es/v/5433561/?t=00h36m04s,"Apenas la vemos, pero es Nueva Delhi, la capital de India que estos días sufre los mayores índices de contaminación del aire de todo el año.",2164,2167,5433561,2019-11-04T15:00:00+00:00
1GzetW4B5vX9GyaK3dXB,http://www.rtve.es/v/5432685/?t=00h28m01s,Alta contaminación y menos espacio para las personas.,1681,1685,5432685,2019-11-03T15:00:00+00:00
2mzetW4B5vX9GyaK3dXa,http://www.rtve.es/v/5432685/?t=00h28m30s,"Atascos, ruidos y contaminación lo rodean.",1710,1713,5432685,2019-11-03T15:00:00+00:00
CmzetW4B5vX9GyaK39Zx,http://www.rtve.es/v/5432685/?t=00h33m47s,"Y a estas horas muchos disfrutan de buenas tapas en Valladolid Su misión es crear una red internacional, que ponga en conocimiento emprendedores con científicos, y aportar soluciones concretas, a problemas como la contaminación, el hambre el cambio climático y la desigualdad.",2027,2031,5432685,2019-11-03T15:00:00+00:00
V23gtW4B5vX9GyaKRh3t,http://www.rtve.es/v/5429106/?t=00h57m01s,Ahora Fiz se plantea correr en Shangai para señalar la contaminación de las grandes ciudades.,3421,3424,5429106,2019-10-31T21:00:00+00:00
tGzetW4B5vX9GyaK-tgG,http://www.rtve.es/v/5424208/?t=00h26m22s,La aparición de miles de peces muertos hace un par de semanas ha vuelto a poner el foco de atención en la contaminación del Mar Menor en Murcia.,1582,1586,5424208,2019-10-27T21:00:00+00:00
YWzetW4B5vX9GyaK_dn-,http://www.rtve.es/v/5424208/?t=00h51m23s,Suponen el 80% de la contaminación marina.,3083,3087,5424208,2019-10-27T21:00:00+00:00
3WzftW4B5vX9GyaKz_9D,http://www.rtve.es/v/5418906/?t=00h45m01s,Pocas zonas de España se salvan de la contaminación elevada por ozono troposférico.,2701,2704,5418906,2019-10-22T15:00:00+00:00
7mzftW4B5vX9GyaKRONw,http://www.rtve.es/v/5417752/?t=00h04m54s,"Hemos hablado con él de su participación en el Dakar, de su adaptación a los rallis de aventura y del proyecto ""somos azules"", del que es embajador y que busca recaudar fondos para luchar contra la contaminación en los océanos.",294,299,5417752,2019-10-21T21:00:00+00:00
sQ4_-W0BCKkHyZ2vRyHH,http://www.rtve.es/v/5403813/?t=00h30m27s,"Estábamos todos allí rebelándonos por un futuro, por un planeta justo, por un planeta sin contaminación.",1827,1831,5403813,2019-10-07T21:00:00+00:00
SQ5B-W0BCKkHyZ2voLH0,http://www.rtve.es/v/5399088/?t=00h34m11s,Así se llama el nuevo plan contra la contaminación del Ayuntamiento de Madrid.,2051,2054,5399088,2019-09-30T21:00:00+00:00
Vg5B-W0BCKkHyZ2vobEi,http://www.rtve.es/v/5399088/?t=00h35m15s,#�NOMBRE?,2115,2118,5399088,2019-09-30T21:00:00+00:00
bg07-W0BCKkHyZ2vzl7D,http://www.rtve.es/v/5398906/?t=00h37m00s,El Ayuntamiento de Madrid ha presentado hoy su nuevo plan contra la contaminación.,2220,2223,5398906,2019-09-30T15:00:00+00:00
0Q0--W0BCKkHyZ2vMuMP,http://www.rtve.es/v/5397635/?t=00h22m36s,Para que la contaminación deje de ser un problema de salud pública.,1356,1360,5397635,2019-09-27T21:00:00+00:00
zRBI-W0BCKkHyZ2vHhER,http://www.rtve.es/v/5396426/?t=00h35m31s,Y alertan de una posible contaminación del Sena.,2131,2134,5396426,2019-09-26T15:00:00+00:00
1hBI-W0BCKkHyZ2vHhEx,http://www.rtve.es/v/5396426/?t=00h36m18s,"Y aunque las autoridades, de momento, no ven necesidad de evacuaciones, se ha pedido refuerzos a Paris y no descartan contaminación en el Sena.",2178,2181,5396426,2019-09-26T15:00:00+00:00
Ng9G-W0BCKkHyZ2vBZ2P,http://www.rtve.es/v/5393325/?t=00h25m08s,"Según datos de la Unión Europea, la contaminación del aire es la causa de 400 000 muertes prematuras al año.",1508,1512,5393325,2019-09-22T21:00:00+00:00
YBBH-W0BCKkHyZ2v7QWU,http://www.rtve.es/v/5393238/?t=00h02m32s,Actos para concienciar de la necesidad de recudir la contaminación y el tráfico en las grandes ciudades.,152,155,5393238,2019-09-22T15:00:00+00:00
ExBH-W0BCKkHyZ2v7wa0,http://www.rtve.es/v/5393238/?t=00h27m07s,"En Barcelona 100 personas ha cortado la avenida Meridiana para pedir que los actos por la movilidad no se queden solo en un gesto para los problemas de contaminación, ruido y congestión de las ciudades.",1627,1630,5393238,2019-09-22T15:00:00+00:00
FhBH-W0BCKkHyZ2v7wa8,http://www.rtve.es/v/5393238/?t=00h27m26s,"Según datos de la Unión Europea, hay 400.000 muertes prematuras al año que se atribuyen a la contaminación del aire en las ciudades.",1646,1649,5393238,2019-09-22T15:00:00+00:00
HRBH-W0BCKkHyZ2v7wbQ,http://www.rtve.es/v/5393238/?t=00h28m16s,"El objetivo, básicamente es reducir la contaminación.",1696,1701,5393238,2019-09-22T15:00:00+00:00
HxBH-W0BCKkHyZ2v7wbW,http://www.rtve.es/v/5393238/?t=00h28m23s,"Y se espera, como en ocasiones anteriores, que esa contaminación medioambiental se reduzca hasta en un 35 %. En Francia, la polución mata más, incluso, que el alcohol, que es responsable al año de más de 48 mil muertes prematuras.",1703,1706,5393238,2019-09-22T15:00:00+00:00
Hw9G-W0BCKkHyZ2vVrRJ,http://www.rtve.es/v/5392649/?t=00h09m21s,Chequia es uno de los nueve estados miembros de la Unión Europea que excede los límites de contaminación del aire.,561,565,5392649,2019-09-20T21:00:00+00:00
CQ9F-W0BCKkHyZ2v-5uX,http://www.rtve.es/v/5380806/?t=00h37m32s,"Han sido cuatro años de navegación a bordo del velero Flor de pasión en los que se han encontrado plásticos en los mares e incluso contaminación acústica, algo que dicen, desorienta a los animales marinos.",2252,2255,5380806,2019-09-06T15:00:00+00:00
Cw9F-W0BCKkHyZ2v-5um,http://www.rtve.es/v/5380806/?t=00h37m49s,"Lo que parece un paraíso esconde una amenaza para el planeta, la contaminación por plásticos.",2269,2273,5380806,2019-09-06T15:00:00+00:00
EQ9F-W0BCKkHyZ2v-5u6,http://www.rtve.es/v/5380806/?t=00h38m22s,"Por el mundo han tomado muestras del plástico en los mares, también han investigado la contaminación acústica, la que, dicen, desorienta y mata a miles de ejemplares marinos.",2302,2305,5380806,2019-09-06T15:00:00+00:00
Tw08-W0BCKkHyZ2v8qfP,http://www.rtve.es/v/5375522/?t=00h09m48s,Y a esta alerta sanitaria hace unas horas se ha sumado otra por la contaminación de unas conservas de atún de la marca Dia con un toxina botulímica.,588,591,5375522,2019-08-30T21:00:00+00:00
aQ5A-W0BCKkHyZ2vyX9U,http://www.rtve.es/v/5374750/?t=00h35m28s,Asociaciones ecologistas apuntan a que podría deberse a la contaminación del agua o a algún virus Los científicos le han puesto cara a uno de los antepasados más remotos de la humanidad.,2128,2131,5374750,2019-08-29T15:00:00+00:00
Nw07-W0BCKkHyZ2v0V9S,http://www.rtve.es/v/5373304/?t=00h03m24s,"Con más de 10 millones de habitantes, la actual capital, Yakarta, padece de graves inundaciones y elevados niveles de contaminación.",204,207,5373304,2019-08-27T21:00:00+00:00
7A5B-W0BCKkHyZ2vq7Mw,http://www.rtve.es/v/5372583/?t=00h08m10s,Hay dos novedades importantes en el brote de listeriosis provocado por la carne de la marca La mechá: Sanidad investiga un posible caso de contagio de un turista extranjero y se ha encontrado el segundo foco de contaminación.,490,495,5372583,2019-08-26T15:00:00+00:00
7Q5B-W0BCKkHyZ2vq7Mz,http://www.rtve.es/v/5372583/?t=00h08m24s,"Se trata, Roberto Lakidain, de los carros de enfriamiento Desde la empresa que se basaba esta carne, efectivamente como habéis señalado, los análisis se han detectado que se ha encontrado un 2 foco de contaminación.",504,509,5372583,2019-08-26T15:00:00+00:00
ug5A-W0BCKkHyZ2vbWk1,http://www.rtve.es/v/5370569/?t=00h08m28s,Ayer el gobierno autonómico negaba la hipótesis de la contaminación cruzada que veía Sanidad.,508,511,5370569,2019-08-23T21:00:00+00:00
tA9E-W0BCKkHyZ2vUT_e,http://www.rtve.es/v/5370430/?t=00h05m50s,Alto nivel de contaminación en la fábrica.,350,353,5370430,2019-08-23T15:00:00+00:00
sQ9F-W0BCKkHyZ2vXnrN,http://www.rtve.es/v/5370028/?t=00h00m06s,Sanidad ha confirmado que el foco de infección por el consumo de carne mechada está en la fábrica de Sevilla aunque aún no se sabe en qué fase del proceso de elaboracion se produjo la contaminación.,6,9,5370028,2019-08-22T21:00:00+00:00
2g9F-W0BCKkHyZ2vX3pY,http://www.rtve.es/v/5370028/?t=00h05m21s,"Las autoridades saben que la contaminación tuvo que darse en el interior de la fábrica, pero se desconoce aún en qué punto exacto del proceso.",321,324,5370028,2019-08-22T21:00:00+00:00
4Q9F-W0BCKkHyZ2vX3ps,http://www.rtve.es/v/5370028/?t=00h05m56s,"La contaminación cruzada entre alimentos que están contaminados y otros que no lo están y comparte superficie o utensilios, puede ocurrir.",356,359,5370028,2019-08-22T21:00:00+00:00
uw07-W0BCKkHyZ2v7GYx,http://www.rtve.es/v/5369530/?t=00h19m41s,"Otro de los fallos podría haberse dado al tratar el producto -Ha podido fallar el proceso de cocción, o bien, si la contaminación inicial es enorme el tratamiento térmico aplicado normalmente no es suficiente.",1181,1186,5369530,2019-08-21T21:00:00+00:00
3A5C-W0BCKkHyZ2vTMz8,http://www.rtve.es/v/5369398/?t=00h58m42s,"La contaminación de la minería y el poco control aún de las aguas negras no ayudan, lo saben bien los pescadores del lago Titicaca.",3522,3525,5369398,2019-08-21T15:00:00+00:00
