"Fecha","HidrocarburosN","Hidrocarburostot","Benceno","NO2","Paraxileno","NO","O3","PM10","Tolueno","dia","semana","time"
2021-01-11,0.1,1.6,0.7,6600,0.7,300,2400,1300,2.2,"lunes","Laboral","18:00:00"
2021-01-11,0.2,1.7,0.8,8700,1.7,1600,300,1900,4.6,"lunes","Laboral","19:00:00"
2021-01-11,0.2,1.6,1.3,8500,3.9,2400,200,2400,10.2,"lunes","Laboral","20:00:00"
2021-01-11,0.2,1.6,1.1,8400,3.8,2700,300,2500,9.1,"lunes","Laboral","21:00:00"
2021-01-11,0.2,1.7,1.1,8200,3.2,2900,200,2800,9.8,"lunes","Laboral","22:00:00"
2021-01-11,0.2,1.7,1.1,7900,3.3,2100,300,2900,10.2,"lunes","Laboral","23:00:00"
2021-01-12,0.2,1.8,1.4,7900,3.2,2900,300,3400,700,"martes","Laboral","00:00:00"
2021-01-12,0.2,1.9,1.4,7900,300,2900,200,3700,6.4,"martes","Laboral","01:00:00"
2021-01-12,0.2,1.9,1.4,7500,3.4,2500,200,3800,6.6,"martes","Laboral","02:00:00"
2021-01-12,0.2,1.8,1.4,6800,400,1400,300,3200,9.3,"martes","Laboral","03:00:00"
2021-01-12,0.2,1.7,1.1,6000,3.1,500,400,3100,6.8,"martes","Laboral","04:00:00"
2021-01-12,0.2,1.7,100,5500,300,300,600,2800,6.7,"martes","Laboral","05:00:00"
2021-01-12,0.2,1.7,0.9,5600,2.4,600,500,2800,600,"martes","Laboral","06:00:00"
2021-01-12,0.2,1.6,0.7,6300,1.8,1100,400,2600,4.1,"martes","Laboral","07:00:00"
2021-01-12,0.2,1.7,0.8,6100,1.7,2600,300,2000,4.6,"martes","Laboral","08:00:00"
2021-01-12,0.2,1.6,0.8,6200,2.5,4300,1200,2200,6.7,"martes","Laboral","09:00:00"
2021-01-12,0.2,200,0.8,3900,1.7,2300,3300,2700,3.4,"martes","Laboral","10:00:00"
2021-01-12,0.1,1.5,0.7,2100,0.6,900,5400,2100,1.1,"martes","Laboral","11:00:00"
2021-01-12,0.1,1.5,0.8,1900,0.3,800,6500,800,1.1,"martes","Laboral","12:00:00"
2021-01-12,0.1,1.4,0.6,2100,0.3,800,7000,800,0.8,"martes","Laboral","13:00:00"
2021-01-12,0.1,1.5,0.6,2700,0.3,900,7500,800,0.7,"martes","Laboral","14:00:00"
2021-01-12,0.1,1.6,1.4,4800,0.4,1500,7000,1100,1.1,"martes","Laboral","15:00:00"
2021-01-12,0.1,1.6,100,4700,0.5,1000,6700,2100,1.2,"martes","Laboral","16:00:00"
2021-01-12,0.1,1.6,1.5,6800,0.6,1100,4200,2300,1.5,"martes","Laboral","17:00:00"
2021-01-12,0.2,1.6,1.2,11200,1.1,2200,700,2800,200,"martes","Laboral","18:00:00"
2021-01-12,0.2,1.7,1.3,11600,2.3,5300,300,4200,4.4,"martes","Laboral","19:00:00"
2021-01-12,0.3,1.7,1.5,11100,3.9,7100,300,5000,6.4,"martes","Laboral","20:00:00"
2021-01-12,0.3,1.7,1.7,10600,6.9,6800,300,5100,10.1,"martes","Laboral","21:00:00"
2021-01-12,0.3,1.8,1.5,10200,6.8,6600,300,5100,11.1,"martes","Laboral","22:00:00"
2021-01-12,0.3,1.8,1.7,11000,7.1,7000,400,5300,10.6,"martes","Laboral","23:00:00"
2021-01-13,0.3,1.8,200,10000,5.1,6700,300,5500,7.9,"miércoles",NA,"00:00:00"
2021-01-13,0.3,1.8,1.8,9300,4.7,5700,300,6100,7.6,"miércoles",NA,"01:00:00"
2021-01-13,0.3,1.8,1.8,9500,5.3,7100,200,6600,8.8,"miércoles",NA,"02:00:00"
2021-01-13,0.2,1.8,1.8,8000,4.7,3800,300,7000,9.4,"miércoles",NA,"03:00:00"
2021-01-13,0.3,1.8,1.6,8000,4.7,3600,200,6000,900,"miércoles",NA,"04:00:00"
2021-01-13,0.2,1.8,1.4,7500,400,2400,200,5100,6.8,"miércoles",NA,"05:00:00"
2021-01-13,0.2,1.8,1.2,7100,3.4,2200,200,5100,6.7,"miércoles",NA,"06:00:00"
2021-01-13,0.2,1.7,100,7200,2.4,3100,400,4500,5.5,"miércoles",NA,"07:00:00"
2021-01-13,0.2,1.7,1.2,9100,2.7,11500,300,4200,600,"miércoles",NA,"08:00:00"
2021-01-13,0.3,1.7,1.7,9800,6.8,15500,700,4900,14.9,"miércoles",NA,"09:00:00"
2021-01-13,0.2,1.8,1.3,6500,4.8,6800,2000,5100,10.1,"miércoles",NA,"10:00:00"
2021-01-13,0.2,1.7,0.8,4400,1.6,3000,4200,3000,2.7,"miércoles",NA,"11:00:00"
2021-01-13,0.2,1.8,0.9,6300,2.4,4900,3500,2000,400,"miércoles",NA,"12:00:00"
2021-01-13,0.2,1.7,100,5500,2.5,3400,4500,2600,4.3,"miércoles",NA,"13:00:00"
2021-01-13,0.1,1.6,0.9,4700,1.5,2100,5600,2900,2.9,"miércoles",NA,"14:00:00"
2021-01-13,0.2,1.7,0.7,5800,0.9,2700,5000,2200,1.7,"miércoles",NA,"15:00:00"
2021-01-13,0.2,1.6,0.9,7600,0.8,2600,4900,2500,1.6,"miércoles",NA,"16:00:00"
2021-01-13,0.2,1.6,1.3,10300,1.2,4200,2400,3300,200,"miércoles",NA,"17:00:00"
2021-01-13,0.2,1.7,1.2,11500,1.7,4400,500,3600,3.3,"miércoles",NA,"18:00:00"
2021-01-13,0.4,1.9,1.8,12500,2.7,11300,400,3600,5.8,"miércoles",NA,"19:00:00"
2021-01-13,0.5,200,1.9,13200,6.5,15300,200,4300,11.4,"miércoles",NA,"20:00:00"
2021-01-13,0.4,200,2.1,12500,8.8,10800,200,4400,1700,"miércoles",NA,"21:00:00"
2021-01-13,0.5,200,1.6,11600,8.2,8600,200,4100,18.9,"miércoles",NA,"22:00:00"
2021-01-13,0.4,1.9,1.3,10200,6.6,5700,200,4200,16.7,"miércoles",NA,"23:00:00"
2021-01-14,0.4,1.9,1.4,9700,6.5,5400,200,4500,1200,"jueves","Laboral","00:00:00"
2021-01-14,0.3,1.9,1.2,9300,5.9,4600,100,4300,12.7,"jueves","Laboral","01:00:00"
2021-01-14,0.3,1.8,1.2,8700,5.3,3100,200,4200,9.7,"jueves","Laboral","02:00:00"
2021-01-14,0.3,1.8,1.2,7900,3.9,1700,200,4500,7.8,"jueves","Laboral","03:00:00"
2021-01-14,0.2,1.7,1.1,6700,4.1,1100,300,4000,10.1,"jueves","Laboral","04:00:00"
2021-01-14,0.2,1.8,0.9,6300,3.5,900,200,3400,8.9,"jueves","Laboral","05:00:00"
2021-01-14,0.2,1.9,0.9,6500,2.7,3900,100,3200,600,"jueves","Laboral","06:00:00"
2021-01-14,0.2,1.9,0.9,7300,3.7,5400,200,3400,8.3,"jueves","Laboral","07:00:00"
2021-01-14,0.3,1.9,1.2,11000,3.6,21300,200,3400,7.2,"jueves","Laboral","08:00:00"
2021-01-14,0.3,1.9,2.1,11200,5.1,24100,500,5000,10.3,"jueves","Laboral","09:00:00"
2021-01-14,0.2,1.8,1.6,8800,800,14500,1000,6500,13.9,"jueves","Laboral","10:00:00"
2021-01-14,0.2,1.6,0.8,4800,2.1,3600,3500,2800,300,"jueves","Laboral","11:00:00"
2021-01-14,0.2,1.6,0.6,5400,1.1,3900,3500,1200,1.7,"jueves","Laboral","12:00:00"
2021-01-14,0.2,1.7,0.9,6700,2.3,5800,3000,1900,3.8,"jueves","Laboral","13:00:00"
2021-01-14,0.2,1.7,1.1,7700,3.8,5800,3100,3400,6.5,"jueves","Laboral","14:00:00"
2021-01-14,0.2,1.6,0.9,6400,2.1,2800,4500,3500,3.9,"jueves","Laboral","15:00:00"
2021-01-14,0.2,1.7,1.2,9800,1.1,3000,3900,3600,200,"jueves","Laboral","16:00:00"
2021-01-14,0.2,1.7,1.7,12100,2.5,4100,1700,4500,3.8,"jueves","Laboral","17:00:00"
2021-01-14,0.3,1.8,2.7,13900,4.7,11500,300,5400,8.1,"jueves","Laboral","18:00:00"
2021-01-14,0.3,1.9,2.4,13600,13.2,13000,400,6400,1600,"jueves","Laboral","19:00:00"
2021-01-14,0.3,1.9,2.3,14100,9.4,11700,300,6700,12.7,"jueves","Laboral","20:00:00"
2021-01-14,0.3,1.9,1.9,13000,6.2,10600,300,6700,8.7,"jueves","Laboral","21:00:00"
2021-01-14,0.3,1.9,1.9,12300,6.3,10000,100,6400,9.6,"jueves","Laboral","22:00:00"
2021-01-14,0.3,2.3,1.6,12400,5.2,7000,200,6000,7.5,"jueves","Laboral","23:00:00"
2021-01-15,0.2,1.9,1.6,10700,3.6,3800,200,5700,5.4,"viernes","Laboral","00:00:00"
2021-01-15,0.3,200,1.5,11200,3.8,5900,200,5400,6.4,"viernes","Laboral","01:00:00"
2021-01-15,0.2,1.9,1.5,10500,3.5,3800,200,5200,6.2,"viernes","Laboral","02:00:00"
2021-01-15,0.3,1.9,1.5,10700,3.4,4500,200,5600,5.5,"viernes","Laboral","03:00:00"
2021-01-15,0.3,2.1,1.6,10000,4.4,7600,200,6000,6.5,"viernes","Laboral","04:00:00"
2021-01-15,0.3,2.1,1.7,10300,6.4,9500,200,5900,8.8,"viernes","Laboral","05:00:00"
2021-01-15,0.3,1.9,1.5,9400,5.5,5200,100,5500,8.4,"viernes","Laboral","06:00:00"
2021-01-15,0.3,2.1,1.3,9600,4.5,9600,200,4600,6.7,"viernes","Laboral","07:00:00"
2021-01-15,0.4,2.8,1.6,13000,6.7,19000,200,4700,8.2,"viernes","Laboral","08:00:00"
2021-01-15,0.5,2.7,2.6,16100,12.6,34800,400,6000,14.5,"viernes","Laboral","09:00:00"
2021-01-15,0.3,2.2,2.1,11400,8.9,16300,900,6000,1000,"viernes","Laboral","10:00:00"
2021-01-15,0.2,1.7,1.9,7700,7.9,6600,2600,5100,9.7,"viernes","Laboral","11:00:00"
2021-01-15,0.2,1.7,1.1,6700,3.3,4400,3200,4100,4.3,"viernes","Laboral","12:00:00"
2021-01-15,0.1,1.6,0.8,5500,2.2,2700,4000,3400,300,"viernes","Laboral","13:00:00"
2021-01-15,0.2,1.6,0.7,7500,1.9,4100,3500,2600,2.6,"viernes","Laboral","14:00:00"
2021-01-15,0.1,1.5,0.8,6000,2.5,2700,4100,2600,2.8,"viernes","Laboral","15:00:00"
2021-01-15,0.2,1.6,0.9,8900,2.6,4600,2200,2700,3.5,"viernes","Laboral","16:00:00"
2021-01-15,0.2,1.7,100,10500,4.6,5400,900,3600,6.1,"viernes","Laboral","17:00:00"
2021-01-15,0.3,1.9,1.1,11900,4.6,8500,200,4100,5.3,"viernes","Laboral","18:00:00"
2021-01-15,0.3,200,1.9,13300,7.7,17400,200,5200,9.5,"viernes","Laboral","19:00:00"
2021-01-15,0.4,2.7,3.1,14300,11.4,18100,400,7000,13.2,"viernes","Laboral","20:00:00"
2021-01-15,0.4,2.9,2.9,13900,10.8,17300,300,8100,9.9,"viernes","Laboral","21:00:00"
2021-01-15,0.4,2.7,2.7,12300,13.6,18000,200,8000,16.7,"viernes","Laboral","22:00:00"
2021-01-15,0.4,2.7,2.8,12100,13.6,15500,300,7800,16.4,"viernes","Laboral","23:00:00"
2021-01-16,0.4,300,2.6,11500,13.8,13900,200,7500,17.2,"sábado",NA,"00:00:00"
2021-01-16,0.3,3.2,200,10700,10.9,9300,100,7200,14.1,"sábado",NA,"01:00:00"
2021-01-16,0.3,2.9,1.7,9600,10.5,10000,100,6100,12.1,"sábado",NA,"02:00:00"
2021-01-16,0.3,2.3,1.5,8400,9.2,5600,100,5800,9.8,"sábado",NA,"03:00:00"
2021-01-16,0.3,2.2,1.4,8500,700,7100,100,5600,8.5,"sábado",NA,"04:00:00"
2021-01-16,0.3,2.1,1.5,7900,6.3,6500,100,5500,8.2,"sábado",NA,"05:00:00"
2021-01-16,0.2,1.9,1.3,7400,5.3,5900,100,5400,6.9,"sábado",NA,"06:00:00"
2021-01-16,0.3,200,1.3,7400,5.9,7000,100,5100,9.7,"sábado",NA,"07:00:00"
2021-01-16,0.3,200,1.4,8300,6.9,10400,200,4900,10.5,"sábado",NA,"08:00:00"
2021-01-16,0.3,2.1,1.6,8200,6.7,10800,500,5200,10.3,"sábado",NA,"09:00:00"
2021-01-16,0.3,2.1,1.4,8200,4.9,10900,900,6100,6.8,"sábado",NA,"10:00:00"
2021-01-16,0.3,2.1,1.7,9400,5.1,11600,1700,5400,7.2,"sábado",NA,"11:00:00"
2021-01-16,0.3,2.1,1.8,9100,400,8300,2300,5300,600,"sábado",NA,"12:00:00"
2021-01-16,0.3,200,1.7,10000,3.5,8200,2600,5800,5.8,"sábado",NA,"13:00:00"
2021-01-16,0.3,2.1,1.7,11600,3.3,6400,3700,6300,500,"sábado",NA,"14:00:00"
2021-01-16,0.3,200,1.6,10500,3.1,6000,3100,6800,4.8,"sábado",NA,"15:00:00"
2021-01-16,0.2,1.9,1.2,10800,200,4400,2700,6000,3.2,"sábado",NA,"16:00:00"
2021-01-16,0.4,3.1,1.6,13000,2.5,6700,900,6300,4.3,"sábado",NA,"17:00:00"
2021-01-16,0.5,5.1,2.4,14900,3.8,9400,300,7900,6.6,"sábado",NA,"18:00:00"
2021-01-16,0.5,4.8,300,14900,5.8,13500,300,10200,8.8,"sábado",NA,"19:00:00"
2021-01-16,0.5,4.4,300,14500,8.7,16200,400,10900,11.7,"sábado",NA,"20:00:00"
2021-01-16,0.5,400,3.2,14300,10.3,19600,300,10900,13.4,"sábado",NA,"21:00:00"
2021-01-16,0.5,3.8,300,14100,9.5,16000,300,10200,13.7,"sábado",NA,"22:00:00"
2021-01-16,0.5,3.7,2.4,13700,10.3,12700,300,10200,13.8,"sábado",NA,"23:00:00"
2021-01-17,0.4,3.8,2.5,13300,700,11600,300,10000,10.6,"domingo","Fin de semana","00:00:00"
2021-01-17,0.5,3.8,2.5,12600,6.4,11900,200,10000,1000,"domingo","Fin de semana","01:00:00"
2021-01-17,0.5,3.7,2.3,12500,7.2,11600,300,9600,12.1,"domingo","Fin de semana","02:00:00"
2021-01-17,0.5,3.6,2.4,11900,14.7,10800,300,8800,15.6,"domingo","Fin de semana","03:00:00"
2021-01-17,0.5,3.5,2.4,11100,10.9,10200,200,8400,13.3,"domingo","Fin de semana","04:00:00"
2021-01-17,0.4,3.2,2.3,10000,8.4,8900,200,7900,12.2,"domingo","Fin de semana","05:00:00"
2021-01-17,0.4,2.9,2.1,9200,8.6,7900,200,7400,10.8,"domingo","Fin de semana","06:00:00"
2021-01-17,0.3,2.7,1.9,8400,1000,6800,200,6700,11.1,"domingo","Fin de semana","07:00:00"
2021-01-17,0.3,2.3,1.7,8100,7.3,5700,200,5800,8.7,"domingo","Fin de semana","08:00:00"
2021-01-17,0.3,2.2,1.4,6700,6.4,5400,700,5400,7.6,"domingo","Fin de semana","09:00:00"
2021-01-17,0.2,1.9,1.1,5800,600,4200,1800,4600,6.7,"domingo","Fin de semana","10:00:00"
2021-01-17,0.2,1.7,0.8,5500,4.8,3500,2800,2100,4.2,"domingo","Fin de semana","11:00:00"
2021-01-17,0.2,1.7,1.6,4800,2.1,3200,3700,2200,2.7,"domingo","Fin de semana","12:00:00"
2021-01-17,0.1,1.4,0.7,2400,1.2,700,6600,2100,1.4,"domingo","Fin de semana","13:00:00"
2021-01-17,0.1,1.5,0.5,3500,0.9,1100,6300,1300,1.2,"domingo","Fin de semana","14:00:00"
2021-01-17,0.2,1.6,0.8,5800,1.1,1800,5500,1600,1.5,"domingo","Fin de semana","15:00:00"
2021-01-17,0.2,1.7,1.6,8400,1.3,2200,4700,2700,1.8,"domingo","Fin de semana","16:00:00"
2021-01-17,0.2,1.7,1.5,10300,1.3,2200,2400,3500,1.8,"domingo","Fin de semana","17:00:00"
2021-01-17,0.2,1.6,2.1,11900,1.4,2000,500,4200,2.3,"domingo","Fin de semana","18:00:00"
2021-01-17,0.3,1.7,1.7,12400,2.3,4800,300,4800,3.3,"domingo","Fin de semana","19:00:00"
2021-01-17,0.3,1.8,2.3,13400,5.9,14500,200,5200,7.9,"domingo","Fin de semana","20:00:00"
2021-01-17,0.3,200,2.3,12900,7.5,13900,300,5200,10.5,"domingo","Fin de semana","21:00:00"
2021-01-17,0.3,1.9,1.9,11800,5.9,10500,200,5200,8.7,"domingo","Fin de semana","22:00:00"
2021-01-17,0.3,1.8,1.5,10100,6.1,6300,200,4900,8.5,"domingo","Fin de semana","23:00:00"
2021-01-18,0.3,1.8,1.4,9200,5.1,5200,100,4600,7.1,"lunes","Laboral","00:00:00"
2021-01-18,0.3,1.9,1.5,8800,4.9,4600,200,4700,7.7,"lunes","Laboral","01:00:00"
2021-01-18,0.3,1.9,1.3,8200,4.1,3200,100,4700,7.4,"lunes","Laboral","02:00:00"
2021-01-18,0.3,1.8,1.3,7700,3.8,2600,100,4400,6.4,"lunes","Laboral","03:00:00"
2021-01-18,0.3,1.8,1.2,7100,3.7,1600,200,4100,7.1,"lunes","Laboral","04:00:00"
2021-01-18,0.2,1.7,1.1,6700,2.5,1200,200,3800,5.1,"lunes","Laboral","05:00:00"
2021-01-18,0.2,1.6,0.9,6100,2.3,2100,600,3300,4.5,"lunes","Laboral","06:00:00"
2021-01-18,0.2,1.7,0.9,7600,2.8,8200,200,2900,5.5,"lunes","Laboral","07:00:00"
2021-01-18,0.3,1.8,1.3,9500,3.6,19400,200,2900,5.8,"lunes","Laboral","08:00:00"
2021-01-18,0.4,1.9,2.5,11500,8.6,28500,400,3600,14.3,"lunes","Laboral","09:00:00"
2021-01-18,0.3,1.7,2.5,8100,13.1,15100,1200,4000,21.5,"lunes","Laboral","10:00:00"
2021-01-18,0.1,1.5,0.6,4700,1.5,2200,4300,1600,2.4,"lunes","Laboral","14:00:00"
2021-01-18,0.1,1.4,0.6,4700,1.2,1600,4900,1500,1.9,"lunes","Laboral","15:00:00"
2021-01-18,0.1,1.4,0.6,5600,1.1,1300,4800,1700,1.7,"lunes","Laboral","16:00:00"
2021-01-18,0.1,1.4,0.7,8000,1.7,1600,2600,1700,1.9,"lunes","Laboral","17:00:00"
2021-01-18,0.2,1.6,100,11500,8.3,5400,200,2400,3.3,"lunes","Laboral","18:00:00"
2021-01-18,0.3,1.7,1.6,12600,13.4,17600,400,3800,800,"lunes","Laboral","19:00:00"
2021-01-18,0.3,1.7,2.3,11600,14.3,13100,400,5300,10.3,"lunes","Laboral","20:00:00"
2021-01-18,0.4,1.8,300,11500,19.2,18700,400,5500,17.4,"lunes","Laboral","21:00:00"
2021-01-18,0.4,1.8,2.4,10900,23.5,16900,300,5500,2000,"lunes","Laboral","22:00:00"
2021-01-18,0.4,1.9,2.1,10600,23.8,14900,200,5200,19.8,"lunes","Laboral","23:00:00"
2021-01-19,0.4,1.9,1.9,9300,16.8,11200,200,4400,16.1,"martes","Laboral","00:00:00"
2021-01-19,0.3,1.8,1.4,7400,14.8,6000,200,3700,15.1,"martes","Laboral","01:00:00"
2021-01-19,0.2,1.8,1.4,6400,11.7,5300,200,3800,15.5,"martes","Laboral","02:00:00"
2021-01-19,0.2,1.8,1.2,5800,11.7,4200,300,4200,11.5,"martes","Laboral","03:00:00"
2021-01-19,0.3,1.8,1.1,5500,10.1,4600,100,4100,1100,"martes","Laboral","04:00:00"
2021-01-19,0.2,1.7,100,5100,1000,3700,100,3500,12.3,"martes","Laboral","05:00:00"
2021-01-19,0.3,1.8,100,5300,8.4,5900,300,3000,10.3,"martes","Laboral","06:00:00"
2021-01-19,0.3,1.8,1.1,6700,10.3,12000,300,2800,12.2,"martes","Laboral","07:00:00"
2021-01-19,0.2,1.7,1.1,7800,8.7,18100,200,3100,10.1,"martes","Laboral","08:00:00"
2021-01-19,0.4,1.8,1.8,9200,10.5,26000,500,3700,12.2,"martes","Laboral","09:00:00"
2021-01-19,0.2,1.6,1.5,5600,900,8400,900,4700,11.6,"martes","Laboral","10:00:00"
2021-01-19,0.1,1.5,0.8,4200,4.6,3300,2700,2600,3.9,"martes","Laboral","11:00:00"
2021-01-19,0.1,1.4,0.6,2900,2.1,1300,5100,1300,2.5,"martes","Laboral","12:00:00"
2021-01-19,0.1,1.4,0.4,2200,0.9,800,6400,800,100,"martes","Laboral","13:00:00"
2021-01-19,0.1,1.4,0.4,2600,0.8,900,6400,500,1.2,"martes","Laboral","14:00:00"
2021-01-19,0.1,1.4,0.4,3500,100,1000,6200,500,200,"martes","Laboral","15:00:00"
2021-01-19,0.1,1.4,0.5,6100,1.4,1400,3900,900,2.2,"martes","Laboral","16:00:00"
2021-01-19,0.1,1.4,0.7,7900,3.2,1500,1700,1800,2.4,"martes","Laboral","17:00:00"
2021-01-19,0.1,1.5,0.8,9300,4.2,3300,200,2600,2.8,"martes","Laboral","18:00:00"
2021-01-19,0.3,1.6,1.1,10700,4.7,12100,200,3600,5.4,"martes","Laboral","19:00:00"
2021-01-19,0.4,1.8,2.5,11100,2200,20500,300,5000,20.1,"martes","Laboral","20:00:00"
2021-01-19,0.3,1.7,2.1,10200,19.3,14400,200,5500,17.9,"martes","Laboral","21:00:00"
2021-01-19,0.3,1.8,1.9,9600,16.4,9900,700,5400,14.1,"martes","Laboral","22:00:00"
2021-01-19,0.3,1.7,1.7,8000,1100,7200,200,4700,10.3,"martes","Laboral","23:00:00"
2021-01-20,0.3,1.9,1.4,7300,11.5,7000,100,3700,10.6,"miércoles",NA,"00:00:00"
2021-01-20,0.3,1.9,1.2,6500,14.7,3500,200,3300,15.9,"miércoles",NA,"01:00:00"
2021-01-20,0.2,1.7,1.1,5700,10.3,2800,100,3900,10.9,"miércoles",NA,"02:00:00"
2021-01-20,0.2,1.7,0.9,5200,6.1,1300,200,4100,5.3,"miércoles",NA,"03:00:00"
2021-01-20,0.2,1.7,0.8,5200,5.9,1500,200,3700,6.5,"miércoles",NA,"04:00:00"
2021-01-20,0.1,1.6,0.8,4700,4.4,700,600,3200,4.3,"miércoles",NA,"05:00:00"
2021-01-20,0.1,1.7,0.8,5100,2.3,1300,100,3100,3.1,"miércoles",NA,"06:00:00"
2021-01-20,0.2,1.7,0.9,6000,3.4,3900,100,3200,3.6,"miércoles",NA,"07:00:00"
2021-01-20,0.2,1.6,1.1,6400,3.4,4600,100,3500,3.8,"miércoles",NA,"08:00:00"
2021-01-20,0.2,1.7,1.6,7500,6.5,9600,200,3700,6.5,"miércoles",NA,"09:00:00"
2021-01-20,0.2,1.6,1.4,7300,6.2,6200,200,3700,5.6,"miércoles",NA,"10:00:00"
2021-01-20,0.2,1.6,100,7000,2.9,3300,600,3700,3.9,"miércoles",NA,"11:00:00"
2021-01-20,0.2,1.5,100,7300,3.5,5400,600,3500,4.8,"miércoles",NA,"12:00:00"
2021-01-20,0.2,1.6,1.2,6700,4.3,4100,700,3100,4.5,"miércoles",NA,"13:00:00"
2021-01-20,0.2,1.6,1.4,7900,400,6300,400,3700,4.9,"miércoles",NA,"14:00:00"
2021-01-20,0.2,1.6,1.3,7000,4.7,4000,700,3300,500,"miércoles",NA,"15:00:00"
2021-01-20,0.2,1.6,1.3,7300,2.7,4100,500,3400,3.6,"miércoles",NA,"16:00:00"
2021-01-20,0.2,1.6,1.2,7300,2.3,3900,400,3500,4.9,"miércoles",NA,"17:00:00"
2021-01-20,0.2,1.6,1.3,7100,2.5,3400,100,3400,4.4,"miércoles",NA,"18:00:00"
2021-01-20,0.1,1.5,1.7,6800,200,2300,200,3200,3.1,"miércoles",NA,"19:00:00"
2021-01-20,0.2,1.7,100,7600,4.6,5200,100,2800,4.6,"miércoles",NA,"20:00:00"
2021-01-20,0.2,1.7,1.4,7900,13.9,6900,100,2800,11.1,"miércoles",NA,"21:00:00"
2021-01-20,0.2,1.7,1.4,7200,5.8,5800,100,2700,5.9,"miércoles",NA,"22:00:00"
2021-01-20,0.2,1.7,1.3,6900,800,4200,100,2600,8.4,"miércoles",NA,"23:00:00"
2021-01-21,0.1,1.5,0.8,5900,5.1,1200,600,3000,5.4,"jueves","Laboral","00:00:00"
2021-01-21,0.1,1.4,0.6,3900,1.6,300,1900,3100,2.1,"jueves","Laboral","01:00:00"
2021-01-21,0.1,1.4,0.5,2000,100,100,3900,2100,1.2,"jueves","Laboral","02:00:00"
2021-01-21,0.1,1.3,0.3,1100,0.4,100,5100,1200,0.9,"jueves","Laboral","03:00:00"
2021-01-21,0.1,1.3,0.3,800,0.7,100,5700,500,0.9,"jueves","Laboral","04:00:00"
2021-01-21,0.1,1.3,0.3,900,0.5,100,5500,300,0.9,"jueves","Laboral","05:00:00"
2021-01-21,0.1,1.3,0.3,1200,0.4,100,5200,300,0.8,"jueves","Laboral","06:00:00"
2021-01-21,0.1,1.3,0.3,3900,0.3,400,2700,200,0.6,"jueves","Laboral","07:00:00"
2021-01-21,0.1,1.3,0.6,5700,0.3,1000,1200,400,0.8,"jueves","Laboral","08:00:00"
2021-01-21,0.1,1.3,0.5,4100,0.6,700,3000,700,1.2,"jueves","Laboral","09:00:00"
2021-01-21,0.1,1.3,0.4,2700,1.1,600,4100,600,2.1,"jueves","Laboral","10:00:00"
2021-01-21,0.1,1.3,0.3,2300,1.2,500,4500,700,2.5,"jueves","Laboral","11:00:00"
2021-01-21,0.1,1.3,0.5,1700,100,400,5200,500,2.7,"jueves","Laboral","12:00:00"
2021-01-21,0.1,1.3,0.3,1300,0.7,300,5700,200,1.7,"jueves","Laboral","13:00:00"
2021-01-21,0.1,1.3,0.3,1300,0.8,300,6000,100,1.9,"jueves","Laboral","14:00:00"
2021-01-21,0.1,1.3,0.3,1800,0.4,300,5200,400,1.3,"jueves","Laboral","15:00:00"
2021-01-21,0.1,1.3,0.4,2000,1.1,300,4500,500,2.4,"jueves","Laboral","16:00:00"
2021-01-21,0.1,1.3,0.4,1700,0.9,200,5000,400,1.5,"jueves","Laboral","17:00:00"
2021-01-21,0.1,1.3,0.3,1600,0.7,100,5000,300,1.4,"jueves","Laboral","18:00:00"
2021-01-21,0.1,1.3,0.3,1300,0.7,100,5300,400,1.1,"jueves","Laboral","19:00:00"
2021-01-21,0.1,1.3,0.3,900,0.7,100,5700,300,0.9,"jueves","Laboral","20:00:00"
2021-01-21,0.1,1.3,0.3,1000,0.3,100,5500,300,0.7,"jueves","Laboral","21:00:00"
2021-01-21,0.1,1.3,0.3,1100,0.7,100,5200,300,0.8,"jueves","Laboral","22:00:00"
2021-01-21,0.1,1.3,0.3,600,0.4,100,5700,200,0.8,"jueves","Laboral","23:00:00"
2021-01-22,0.1,1.3,0.3,400,0.3,100,5900,200,0.7,"viernes","Laboral","00:00:00"
2021-01-22,0.1,1.3,0.3,400,0.5,100,5800,100,0.7,"viernes","Laboral","01:00:00"
2021-01-22,0.1,1.3,0.3,300,0.3,100,6100,300,0.6,"viernes","Laboral","02:00:00"
2021-01-22,0.1,1.3,0.3,300,0.3,100,6100,100,0.5,"viernes","Laboral","03:00:00"
2021-01-22,0.1,1.3,0.3,200,0.3,100,6500,100,0.5,"viernes","Laboral","04:00:00"
2021-01-22,0.1,1.3,0.2,200,0.3,100,6800,100,0.5,"viernes","Laboral","05:00:00"
2021-01-22,0.1,1.3,0.2,300,0.3,100,7400,200,0.5,"viernes","Laboral","06:00:00"
2021-01-22,0.1,1.3,0.3,1000,0.3,100,7400,100,0.3,"viernes","Laboral","07:00:00"
2021-01-22,0.1,1.3,0.4,1800,0.3,200,6400,100,0.5,"viernes","Laboral","08:00:00"
2021-01-22,0.1,1.3,0.5,1800,0.3,200,6100,200,100,"viernes","Laboral","09:00:00"
2021-01-22,0.1,1.3,0.3,1600,0.7,300,6200,600,200,"viernes","Laboral","10:00:00"
2021-01-22,0.1,1.3,0.4,1200,0.4,300,6700,800,1.3,"viernes","Laboral","11:00:00"
2021-01-22,0.1,1.3,0.5,1100,0.4,200,6800,800,1.2,"viernes","Laboral","12:00:00"
